epoch,train_loss,val_loss,val_auc,epoch_seconds
1,0.2354379816929176,0.20819237014868233,0.9765835665867294,154.26162099838257
2,0.18875625671600138,0.18343835108101067,0.9808001734035857,153.6848566532135
3,0.17302317751235038,0.16211972164592653,0.9850371299809191,153.80013370513916
4,0.16294425806371732,0.14382705513305263,0.98816556825147,154.90844988822937
5,0.15742054441197942,0.1479771352184914,0.987469673758725,154.37830305099487
6,0.1555866290583806,0.1358001905048622,0.9884040452037244,154.2771918773651
7,0.154843585320592,0.14947526036950576,0.9872429737312542,155.73237466812134
8,0.16107144678714394,0.15641089941785696,0.985793194362981,153.61728811264038
9,0.16392206425889919,0.1469616794514257,0.9866663094651795,155.22689485549927
10,0.16994625261275775,0.15192303174708593,0.9856233281444248,154.1710081100464
11,0.17077516500625264,0.15517924863188218,0.9871634151431982,153.21272611618042
12,0.1754727364700515,0.13459154006663626,0.9881935792826437,155.34166431427002
13,0.17037773033790393,0.1516747277054563,0.9872442243489322,154.69967985153198
14,0.1681144436087494,0.13748263407305736,0.9881471249405008,154.0489592552185
15,0.16613600825647232,0.20303275792015904,0.9738717885895162,154.4926414489746
16,0.17186742936253271,0.1371857139248939,0.987769360031876,154.62579774856567
17,0.17655176719441307,0.13895810605162728,0.9874783076403996,155.2846872806549
18,0.17170452132541508,0.18282851286786408,0.9811587253269055,154.16481828689575
19,0.17186879605221983,0.1385485243372715,0.9877986068317054,155.6759831905365
20,0.16799599472149043,0.1330608357862073,0.989296892182072,154.72819566726685
